"","Index","masterid","Threshold","BioThresh","Flow.Metric.Name","Quantile","Lower2","Upper2"
"3576","csci","SMC04175","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3577","csci","SMC04239","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3578","csci","SMC04264","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3579","csci","SMC04294","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3580","csci","SMC04383","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3581","csci","SMC04399","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3582","csci","SMC04532","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3583","csci","SMC04661","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3584","csci","SMC04682","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3585","csci","SMC04748","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3586","csci","SMC04756","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3587","csci","SMC04880","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3588","csci","SMC04972","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3589","csci","SMC05109","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3590","csci","SMC05230","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3591","csci","SMC05296","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3592","csci","SMC05332","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3593","csci","SMC05407","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3594","csci","SMC05524","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3595","csci","SMC05702","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3596","csci","SMC05902","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3597","csci","SMC05968","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3598","csci","SMC06188","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3599","csci","SMC06216","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3600","csci","SMC06302","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3601","csci","SMC06496","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3602","csci","SMC06714","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3603","csci","SMC06740","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3604","csci","SMC06863","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3605","csci","SMC07085","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3606","csci","SMC07126","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3607","csci","SMC08094","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3608","csci","SMC08150","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3609","csci","SMC08335","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3610","csci","SMC08655","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3611","csci","SMC08766","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3612","csci","SMC09118","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3613","csci","SMC09534","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3614","csci","SMC09564","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3615","csci","SMC11181","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3616","csci","907S11430","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3617","csci","SMC11727","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3618","csci","SMC12862","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3619","csci","SMC13214","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3620","csci","SMC13391","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3621","csci","SMC13630","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3622","csci","909S14218","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3623","csci","SMC15678","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3624","csci","SMC16045","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3625","csci","SMC16169","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3626","csci","SMC16266","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3627","csci","SMC16446","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3628","csci","SMC16832","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3629","csci","SMC16980","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3630","csci","SMC17056","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3631","csci","SMC17432","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3632","csci","SMC18046","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3633","csci","SMC18169","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3634","csci","SMC19697","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3635","csci","SMC19809","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3636","csci","SMC19945","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3637","csci","SMC20032","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3638","csci","SMC20497","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3639","csci","SMC20994","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3640","csci","SMC21796","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3641","csci","SMC21822","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3642","csci","SMC21921","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3643","csci","SMC22521","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3644","csci","SMC32718","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3645","csci","SMC33179","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3646","csci","SMC35697","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3647","csci","SMC35837","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3648","csci","801CBN012","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3649","csci","801STW051","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3650","csci","801SAN068","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3651","csci","801STC071","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3652","csci","801XXX118","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3653","csci","801CYC121","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3654","csci","801EBC126","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3655","csci","801STC149","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3656","csci","801SJR159","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3657","csci","801SAR165","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3658","csci","802INC172","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3659","csci","801STW208","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3660","csci","802HYC496","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3661","csci","402M00110","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3662","csci","402M00114","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3663","csci","402M00127","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3664","csci","402M00130","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3665","csci","903M20124","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3666","csci","905M21721","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3667","csci","905M21789","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3668","csci","906M21758","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3669","csci","906M21770","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3670","csci","907BCT","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3671","csci","902M18864","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3672","csci","904M21713","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3673","csci","904M21720","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3674","csci","907M23349","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3675","csci","907M23362","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3676","csci","907M23367","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3677","csci","910M24979","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3678","csci","402M00058","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3679","csci","402M00090","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3680","csci","403M01560","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3681","csci","404M04672","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3682","csci","404M04674","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3683","csci","404M07346","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3684","csci","404M07349","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3685","csci","404M07362","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3686","csci","404M07372","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3687","csci","404M07375","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3688","csci","404M07376","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3689","csci","405M10598","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3690","csci","405PS0030","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3691","csci","408M03005","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3692","csci","408M03019","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3693","csci","412M08599","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3694","csci","412M08602","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3695","csci","412M08630","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3696","csci","412M08632","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3697","csci","412M08638","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3698","csci","412M08640","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3699","csci","412M08642","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3700","csci","412M08643","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3701","csci","412M08646","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3702","csci","412PS0020","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3703","csci","412WE0552","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3704","csci","801M12611","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3705","csci","801M12625","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3706","csci","801M12675","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3707","csci","801M16916","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3708","csci","801M16957","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3709","csci","801M16973","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3710","csci","802M17015","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3711","csci","801BNC530","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3712","csci","801BRC184","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3713","csci","801CJW027","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3714","csci","801CYC114","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3715","csci","801CYC398","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3716","csci","801EBC686","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3717","csci","801ETC226","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3718","csci","801M15530","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3719","csci","801M15547","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3720","csci","801MIC370","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3721","csci","801RB8312","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3722","csci","801RB8494","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3723","csci","801RB8601","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3724","csci","801S03971","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3725","csci","801S19486","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3726","csci","SMC31343","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3727","csci","801SDC504","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3728","csci","801WE1008","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3729","csci","801XXX112","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3730","csci","802SJC453","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3731","csci","802SWC020","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3732","csci","901ATCAAS","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3733","csci","901BCCBCT","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3734","csci","901BCCSRT","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3735","csci","901NP9LCC","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3736","csci","901SJMS1x","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3737","csci","901SJSJC9","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3738","csci","901SJSMT2","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3739","csci","901SMCSMR","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3740","csci","901TCSMP1","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3741","csci","902M20273","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3742","csci","902SCDLRx","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3743","csci","902SSMR05","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3744","csci","903GIR2xx","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3745","csci","903SLFRCx","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3746","csci","903SLGRD2","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3747","csci","901M14126","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3748","csci","901M14134","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3749","csci","901M14137","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3750","csci","901M14138","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3751","csci","901M14145","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3752","csci","901M14149","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3753","csci","902M18893","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3754","csci","902M18929","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3755","csci","902M20301","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3756","csci","903M20177","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3757","csci","904M21729","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3758","csci","904M21761","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3759","csci","904M21764","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3760","csci","904M21782","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3761","csci","904M21784","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3762","csci","905M21791","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3763","csci","906M21790","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3764","csci","906M23318","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3765","csci","906M23361","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3766","csci","907M23385","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3767","csci","907M23408","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3768","csci","909M24969","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3769","csci","911M24945","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3770","csci","SMC00476","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3771","csci","SMC01158","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3772","csci","SMC02127","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3773","csci","SMC02152","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3774","csci","SMC02206","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3775","csci","903SLWVR1","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3776","csci","903WE0900","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3777","csci","904AHC004","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3778","csci","904CBESC5","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3779","csci","904CBSAM5","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3780","csci","905BCN1xx","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3781","csci","905DGUT1x","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3782","csci","905SDYSA7","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3783","csci","907CONECR","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3784","csci","907SDBOC2","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3785","csci","907SDR1xx","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3786","csci","907SDRMTx","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3787","csci","907SDRS2x","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3788","csci","907SDSVC3","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3789","csci","907SSDR11","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3790","csci","909WE1014","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3791","csci","911NCPCR2","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3792","csci","911NP9UCW","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3793","csci","911TJKTC5","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3794","csci","911TJWIL3","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3795","csci","403S00064","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3796","csci","SMC00473","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3797","csci","SMC02712","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3798","csci","SMC03222","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3799","csci","SMC00574","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3800","csci","SMC00710","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3801","csci","SMC01320","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3802","csci","SMC03390","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3803","csci","SMC04054","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3804","csci","SMC04524","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3805","csci","SMC04670","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3806","csci","801STW613","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3807","csci","901ATCDOS","NATLow",0.63,"Spring recession magnitude",0.5,-748.897767180011,1092.7243075442
"3808","csci","402M00002","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3809","csci","801RB8601","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3810","csci","402MJCMHS","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3811","csci","402MTCUNF","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3812","csci","402PS0048","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3813","csci","SMC01567","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3814","csci","402SNPMCR","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3815","csci","402WE0536","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3816","csci","402WE0803","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3817","csci","402WER001","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3818","csci","403CE0156","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3819","csci","403R4S117","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3820","csci","403S01195","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3821","csci","403S05291","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3822","csci","403S06139","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3823","csci","403S06315","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3824","csci","403SPCNWS","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3825","csci","403STC009","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3826","csci","403STC016","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3827","csci","403STC024","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3828","csci","403STC025","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3829","csci","403STC026","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3830","csci","403STC064","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3831","csci","403STC070","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3832","csci","403STC071","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3833","csci","403STC090","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3834","csci","403STCEST","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3835","csci","403STCSSP","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3836","csci","403WE0501","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3837","csci","403WE0534","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3838","csci","403WE0540","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3839","csci","403WE0560","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3840","csci","403WE0795","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3841","csci","403WE0891","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3842","csci","404R4S009","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3843","csci","404S44642","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3844","csci","405BH2Axx","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3845","csci","405BH2Bxx","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
"3846","csci","405BH3Axx","NATHigh",0.92,"Spring recession magnitude",0.5,0,0
