"","masterid","latitude","longitude","huc","county","smcshed","csci","sampledate","sampleyear","fieldreplicate","CSCI.Score","Modified.Class","Total Stressed FFM"
"1","SMC15678",33.80989,-118.09075,405,"Los Angeles","San Gabriel",0.32904119,2021-07-15,2021,1,0.32904119,"Hard Bottom",6
"2","SMC15678",33.80989,-118.09075,405,"Los Angeles","San Gabriel",0.32904119,2021-07-15,2021,1,0.32904119,"Hard Bottom",6
"3","SMC15678",33.80989,-118.09075,405,"Los Angeles","San Gabriel",0.32904119,2021-07-15,2021,1,0.32904119,"Hard Bottom",6
"4","SMC15678",33.80989,-118.09075,405,"Los Angeles","San Gabriel",0.32904119,2021-07-15,2021,1,0.32904119,"Hard Bottom",6
"5","SMC15678",33.80989,-118.09075,405,"Los Angeles","San Gabriel",0.32904119,2021-07-15,2021,1,0.32904119,"Hard Bottom",6
"6","SMC15678",33.80989,-118.09075,405,"Los Angeles","San Gabriel",0.32904119,2021-07-15,2021,1,0.32904119,"Hard Bottom",6
"7","SMC15678",33.80989,-118.09075,405,"Los Angeles","San Gabriel",0.32904119,2021-07-15,2021,1,0.32904119,"Hard Bottom",6
"8","SMC15678",33.80989,-118.09075,405,"Los Angeles","San Gabriel",0.32904119,2021-07-15,2021,1,0.32904119,"Hard Bottom",6
"9","SMC15678",33.80989,-118.09075,405,"Los Angeles","San Gabriel",0.32904119,2021-07-15,2021,1,0.32904119,"Hard Bottom",6
"10","404M07364",34.0968,-118.71734,404,"Los Angeles","Santa Monica Bay",0.80928445,2018-06-21,2018,1,0.80928445,"Natural",0
"11","404M07364",34.0968,-118.71734,404,"Los Angeles","Santa Monica Bay",0.80928445,2018-06-21,2018,1,0.80928445,"Natural",0
"12","404M07364",34.0968,-118.71734,404,"Los Angeles","Santa Monica Bay",0.80928445,2018-06-21,2018,1,0.80928445,"Natural",0
"13","404M07364",34.0968,-118.71734,404,"Los Angeles","Santa Monica Bay",0.80928445,2018-06-21,2018,1,0.80928445,"Natural",0
"14","404M07364",34.0968,-118.71734,404,"Los Angeles","Santa Monica Bay",0.80928445,2018-06-21,2018,1,0.80928445,"Natural",0
"15","404M07364",34.0968,-118.71734,404,"Los Angeles","Santa Monica Bay",0.80928445,2018-06-21,2018,1,0.80928445,"Natural",0
"16","404M07364",34.0968,-118.71734,404,"Los Angeles","Santa Monica Bay",0.80928445,2018-06-21,2018,1,0.80928445,"Natural",0
"17","404M07364",34.0968,-118.71734,404,"Los Angeles","Santa Monica Bay",0.80928445,2018-06-21,2018,1,0.80928445,"Natural",0
"18","404M07364",34.0968,-118.71734,404,"Los Angeles","Santa Monica Bay",0.80928445,2018-06-21,2018,1,0.80928445,"Natural",0
"19","412M08638",34.20922,-118.17119,412,"Los Angeles","Los Angeles",0.98688507,2017-06-06,2017,1,0.99199514,"Natural",0
"20","412M08638",34.20922,-118.17119,412,"Los Angeles","Los Angeles",0.98688507,2017-06-06,2017,1,0.99199514,"Natural",0
"21","412M08638",34.20922,-118.17119,412,"Los Angeles","Los Angeles",0.98688507,2017-06-06,2017,1,0.99199514,"Natural",0
"22","412M08638",34.20922,-118.17119,412,"Los Angeles","Los Angeles",0.98688507,2017-06-06,2017,1,0.99199514,"Natural",0
"23","412M08638",34.20922,-118.17119,412,"Los Angeles","Los Angeles",0.98688507,2017-06-06,2017,1,0.99199514,"Natural",0
"24","412M08638",34.20922,-118.17119,412,"Los Angeles","Los Angeles",0.98688507,2017-06-06,2017,1,0.99199514,"Natural",0
"25","412M08638",34.20922,-118.17119,412,"Los Angeles","Los Angeles",0.98688507,2017-06-06,2017,1,0.99199514,"Natural",0
"26","412M08638",34.20922,-118.17119,412,"Los Angeles","Los Angeles",0.98688507,2017-06-06,2017,1,0.99199514,"Natural",0
"27","412M08638",34.20922,-118.17119,412,"Los Angeles","Los Angeles",0.98688507,2017-06-06,2017,1,0.99199514,"Natural",0
"28","SMC01260",34.06502,-117.97473,405,"Los Angeles","San Gabriel",0.54567054,2019-08-05,2019,1,0.54567054,"Hard Bottom",0
"29","SMC01260",34.06502,-117.97473,405,"Los Angeles","San Gabriel",0.54567054,2019-08-05,2019,1,0.54567054,"Hard Bottom",0
"30","SMC01260",34.06502,-117.97473,405,"Los Angeles","San Gabriel",0.54567054,2019-08-05,2019,1,0.54567054,"Hard Bottom",0
"31","SMC01260",34.06502,-117.97473,405,"Los Angeles","San Gabriel",0.54567054,2019-08-05,2019,1,0.54567054,"Hard Bottom",0
"32","SMC01260",34.06502,-117.97473,405,"Los Angeles","San Gabriel",0.54567054,2019-08-05,2019,1,0.54567054,"Hard Bottom",0
"33","SMC01260",34.06502,-117.97473,405,"Los Angeles","San Gabriel",0.54567054,2019-08-05,2019,1,0.54567054,"Hard Bottom",0
"34","SMC01260",34.06502,-117.97473,405,"Los Angeles","San Gabriel",0.54567054,2019-08-05,2019,1,0.54567054,"Hard Bottom",0
"35","SMC01260",34.06502,-117.97473,405,"Los Angeles","San Gabriel",0.54567054,2019-08-05,2019,1,0.54567054,"Hard Bottom",0
"36","SMC01260",34.06502,-117.97473,405,"Los Angeles","San Gabriel",0.54567054,2019-08-05,2019,1,0.54567054,"Hard Bottom",0
"37","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.96650029,2015-07-09,2015,1,0.96650029,"Natural",0
"38","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.96650029,2015-07-09,2015,1,0.96650029,"Natural",0
"39","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.96650029,2015-07-09,2015,1,0.96650029,"Natural",0
"40","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.96650029,2015-07-09,2015,1,0.96650029,"Natural",0
"41","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.96650029,2015-07-09,2015,1,0.96650029,"Natural",0
"42","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.96650029,2015-07-09,2015,1,0.96650029,"Natural",0
"43","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.96650029,2015-07-09,2015,1,0.96650029,"Natural",0
"44","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.96650029,2015-07-09,2015,1,0.96650029,"Natural",0
"45","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.96650029,2015-07-09,2015,1,0.96650029,"Natural",0
"46","SMC05109",33.4745,-117.13858,902,"Riverside","Northern San Diego",0.61343003,2014-05-07,2014,2,0.58092846,"Natural",7
"47","SMC05109",33.4745,-117.13858,902,"Riverside","Northern San Diego",0.61343003,2014-05-07,2014,2,0.58092846,"Natural",7
"48","SMC05109",33.4745,-117.13858,902,"Riverside","Northern San Diego",0.61343003,2014-05-07,2014,2,0.58092846,"Natural",7
"49","SMC05109",33.4745,-117.13858,902,"Riverside","Northern San Diego",0.61343003,2014-05-07,2014,2,0.58092846,"Natural",7
"50","SMC05109",33.4745,-117.13858,902,"Riverside","Northern San Diego",0.61343003,2014-05-07,2014,2,0.58092846,"Natural",7
"51","SMC05109",33.4745,-117.13858,902,"Riverside","Northern San Diego",0.61343003,2014-05-07,2014,2,0.58092846,"Natural",7
"52","SMC05109",33.4745,-117.13858,902,"Riverside","Northern San Diego",0.61343003,2014-05-07,2014,2,0.58092846,"Natural",7
"53","SMC05109",33.4745,-117.13858,902,"Riverside","Northern San Diego",0.61343003,2014-05-07,2014,2,0.58092846,"Natural",7
"54","SMC05109",33.4745,-117.13858,902,"Riverside","Northern San Diego",0.61343003,2014-05-07,2014,2,0.58092846,"Natural",7
"55","SMC01544",34.29729,-118.24843,412,"Los Angeles","Los Angeles",0.76452111,2021-06-15,2021,1,0.76452111,"Natural",7
"56","SMC01544",34.29729,-118.24843,412,"Los Angeles","Los Angeles",0.76452111,2021-06-15,2021,1,0.76452111,"Natural",7
"57","SMC01544",34.29729,-118.24843,412,"Los Angeles","Los Angeles",0.76452111,2021-06-15,2021,1,0.76452111,"Natural",7
"58","SMC01544",34.29729,-118.24843,412,"Los Angeles","Los Angeles",0.76452111,2021-06-15,2021,1,0.76452111,"Natural",7
"59","SMC01544",34.29729,-118.24843,412,"Los Angeles","Los Angeles",0.76452111,2021-06-15,2021,1,0.76452111,"Natural",7
"60","SMC01544",34.29729,-118.24843,412,"Los Angeles","Los Angeles",0.76452111,2021-06-15,2021,1,0.76452111,"Natural",7
"61","SMC01544",34.29729,-118.24843,412,"Los Angeles","Los Angeles",0.76452111,2021-06-15,2021,1,0.76452111,"Natural",7
"62","SMC01544",34.29729,-118.24843,412,"Los Angeles","Los Angeles",0.76452111,2021-06-15,2021,1,0.76452111,"Natural",7
"63","SMC01544",34.29729,-118.24843,412,"Los Angeles","Los Angeles",0.76452111,2021-06-15,2021,1,0.76452111,"Natural",7
"64","901M14137",33.49418,-117.71659,901,"Orange","San Juan",0.43763239,2017-06-20,2017,1,0.43763239,"Natural",7
"65","901M14137",33.49418,-117.71659,901,"Orange","San Juan",0.43763239,2017-06-20,2017,1,0.43763239,"Natural",7
"66","901M14137",33.49418,-117.71659,901,"Orange","San Juan",0.43763239,2017-06-20,2017,1,0.43763239,"Natural",7
"67","901M14137",33.49418,-117.71659,901,"Orange","San Juan",0.43763239,2017-06-20,2017,1,0.43763239,"Natural",7
"68","901M14137",33.49418,-117.71659,901,"Orange","San Juan",0.43763239,2017-06-20,2017,1,0.43763239,"Natural",7
"69","901M14137",33.49418,-117.71659,901,"Orange","San Juan",0.43763239,2017-06-20,2017,1,0.43763239,"Natural",7
"70","901M14137",33.49418,-117.71659,901,"Orange","San Juan",0.43763239,2017-06-20,2017,1,0.43763239,"Natural",7
"71","901M14137",33.49418,-117.71659,901,"Orange","San Juan",0.43763239,2017-06-20,2017,1,0.43763239,"Natural",7
"72","901M14137",33.49418,-117.71659,901,"Orange","San Juan",0.43763239,2017-06-20,2017,1,0.43763239,"Natural",7
"73","904M21729",33.09835,-117.13358,904,"San Diego","Central San Diego",0.79670314,2016-06-14,2016,1,0.79670314,"Natural",0
"74","904M21729",33.09835,-117.13358,904,"San Diego","Central San Diego",0.79670314,2016-06-14,2016,1,0.79670314,"Natural",0
"75","904M21729",33.09835,-117.13358,904,"San Diego","Central San Diego",0.79670314,2016-06-14,2016,1,0.79670314,"Natural",0
"76","904M21729",33.09835,-117.13358,904,"San Diego","Central San Diego",0.79670314,2016-06-14,2016,1,0.79670314,"Natural",0
"77","904M21729",33.09835,-117.13358,904,"San Diego","Central San Diego",0.79670314,2016-06-14,2016,1,0.79670314,"Natural",0
"78","904M21729",33.09835,-117.13358,904,"San Diego","Central San Diego",0.79670314,2016-06-14,2016,1,0.79670314,"Natural",0
"79","904M21729",33.09835,-117.13358,904,"San Diego","Central San Diego",0.79670314,2016-06-14,2016,1,0.79670314,"Natural",0
"80","904M21729",33.09835,-117.13358,904,"San Diego","Central San Diego",0.79670314,2016-06-14,2016,1,0.79670314,"Natural",0
"81","904M21729",33.09835,-117.13358,904,"San Diego","Central San Diego",0.79670314,2016-06-14,2016,1,0.79670314,"Natural",0
"82","SMC16266",32.81855,-116.75313,909,"San Diego","Southern San Diego",0.82153319,2011-08-01,2011,1,0.82153319,"Natural",0
"83","SMC16266",32.81855,-116.75313,909,"San Diego","Southern San Diego",0.82153319,2011-08-01,2011,1,0.82153319,"Natural",0
"84","SMC16266",32.81855,-116.75313,909,"San Diego","Southern San Diego",0.82153319,2011-08-01,2011,1,0.82153319,"Natural",0
"85","SMC16266",32.81855,-116.75313,909,"San Diego","Southern San Diego",0.82153319,2011-08-01,2011,1,0.82153319,"Natural",0
"86","SMC16266",32.81855,-116.75313,909,"San Diego","Southern San Diego",0.82153319,2011-08-01,2011,1,0.82153319,"Natural",0
"87","SMC16266",32.81855,-116.75313,909,"San Diego","Southern San Diego",0.82153319,2011-08-01,2011,1,0.82153319,"Natural",0
"88","SMC16266",32.81855,-116.75313,909,"San Diego","Southern San Diego",0.82153319,2011-08-01,2011,1,0.82153319,"Natural",0
"89","SMC16266",32.81855,-116.75313,909,"San Diego","Southern San Diego",0.82153319,2011-08-01,2011,1,0.82153319,"Natural",0
"90","SMC16266",32.81855,-116.75313,909,"San Diego","Southern San Diego",0.82153319,2011-08-01,2011,1,0.82153319,"Natural",0
"91","SMC02536",34.26861,-118.6736,408,"Ventura","Calleguas",0.60351498,2011-06-29,2011,1,0.60351498,"Hard Bottom",1
"92","SMC02536",34.26861,-118.6736,408,"Ventura","Calleguas",0.60351498,2011-06-29,2011,1,0.60351498,"Hard Bottom",1
"93","SMC02536",34.26861,-118.6736,408,"Ventura","Calleguas",0.60351498,2011-06-29,2011,1,0.60351498,"Hard Bottom",1
"94","SMC02536",34.26861,-118.6736,408,"Ventura","Calleguas",0.60351498,2011-06-29,2011,1,0.60351498,"Hard Bottom",1
"95","SMC02536",34.26861,-118.6736,408,"Ventura","Calleguas",0.60351498,2011-06-29,2011,1,0.60351498,"Hard Bottom",1
"96","SMC02536",34.26861,-118.6736,408,"Ventura","Calleguas",0.60351498,2011-06-29,2011,1,0.60351498,"Hard Bottom",1
"97","SMC02536",34.26861,-118.6736,408,"Ventura","Calleguas",0.60351498,2011-06-29,2011,1,0.60351498,"Hard Bottom",1
"98","SMC02536",34.26861,-118.6736,408,"Ventura","Calleguas",0.60351498,2011-06-29,2011,1,0.60351498,"Hard Bottom",1
"99","SMC08335",34.34583,-119.29948,402,"Ventura","Ventura",0.79271796,2010-07-07,2010,1,0.79271796,"Natural",0
"100","SMC08335",34.34583,-119.29948,402,"Ventura","Ventura",0.79271796,2010-07-07,2010,1,0.79271796,"Natural",0
"101","SMC08335",34.34583,-119.29948,402,"Ventura","Ventura",0.79271796,2010-07-07,2010,1,0.79271796,"Natural",0
"102","SMC08335",34.34583,-119.29948,402,"Ventura","Ventura",0.79271796,2010-07-07,2010,1,0.79271796,"Natural",0
"103","SMC08335",34.34583,-119.29948,402,"Ventura","Ventura",0.79271796,2010-07-07,2010,1,0.79271796,"Natural",0
"104","SMC08335",34.34583,-119.29948,402,"Ventura","Ventura",0.79271796,2010-07-07,2010,1,0.79271796,"Natural",0
"105","SMC08335",34.34583,-119.29948,402,"Ventura","Ventura",0.79271796,2010-07-07,2010,1,0.79271796,"Natural",0
"106","SMC08335",34.34583,-119.29948,402,"Ventura","Ventura",0.79271796,2010-07-07,2010,1,0.79271796,"Natural",0
"107","SMC08335",34.34583,-119.29948,402,"Ventura","Ventura",0.79271796,2010-07-07,2010,1,0.79271796,"Natural",0
"108","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural",8
"109","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural",8
"110","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural",8
"111","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural",8
"112","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural",8
"113","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural",8
"114","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural",8
"115","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural",8
"116","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural",8
"117","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom",6
"118","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom",6
"119","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom",6
"120","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom",6
"121","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom",6
"122","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom",6
"123","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom",6
"124","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom",6
"125","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom",6
"126","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural",8
"127","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural",8
"128","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural",8
"129","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural",8
"130","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural",8
"131","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural",8
"132","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural",8
"133","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural",8
"134","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural",8
"135","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom",0
"136","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom",0
"137","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom",0
"138","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom",0
"139","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom",0
"140","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom",0
"141","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom",0
"142","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom",0
"143","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom",0
"144","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom",4
"145","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom",4
"146","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom",4
"147","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom",4
"148","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom",4
"149","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom",4
"150","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom",4
"151","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom",4
"152","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom",4
"153","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural",0
"154","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural",0
"155","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural",0
"156","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural",0
"157","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural",0
"158","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural",0
"159","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural",0
"160","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural",0
"161","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural",0
"162","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom",3
"163","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom",3
"164","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom",3
"165","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom",3
"166","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom",3
"167","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom",3
"168","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom",3
"169","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom",3
"170","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom",3
"171","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural",8
"172","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural",8
"173","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural",8
"174","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural",8
"175","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural",8
"176","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural",8
"177","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural",8
"178","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural",8
"179","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural",8
"180","SMC08094",33.81951,-117.8536,801,"Orange","Lower Santa Ana",0.49320633,2012-06-28,2012,1,0.49320633,"Soft Bottom (2)",9
"181","SMC08094",33.81951,-117.8536,801,"Orange","Lower Santa Ana",0.49320633,2012-06-28,2012,1,0.49320633,"Soft Bottom (2)",9
"182","SMC08094",33.81951,-117.8536,801,"Orange","Lower Santa Ana",0.49320633,2012-06-28,2012,1,0.49320633,"Soft Bottom (2)",9
"183","SMC08094",33.81951,-117.8536,801,"Orange","Lower Santa Ana",0.49320633,2012-06-28,2012,1,0.49320633,"Soft Bottom (2)",9
"184","SMC08094",33.81951,-117.8536,801,"Orange","Lower Santa Ana",0.49320633,2012-06-28,2012,1,0.49320633,"Soft Bottom (2)",9
"185","SMC08094",33.81951,-117.8536,801,"Orange","Lower Santa Ana",0.49320633,2012-06-28,2012,1,0.49320633,"Soft Bottom (2)",9
"186","SMC08094",33.81951,-117.8536,801,"Orange","Lower Santa Ana",0.49320633,2012-06-28,2012,1,0.49320633,"Soft Bottom (2)",9
"187","SMC08094",33.81951,-117.8536,801,"Orange","Lower Santa Ana",0.49320633,2012-06-28,2012,1,0.49320633,"Soft Bottom (2)",9
"188","SMC08094",33.81951,-117.8536,801,"Orange","Lower Santa Ana",0.49320633,2012-06-28,2012,1,0.49320633,"Soft Bottom (2)",9
"189","SMC09118",33.80876,-117.86259,801,"Orange","Lower Santa Ana",0.38672401,2013-05-22,2013,1,0.38672401,"Soft Bottom (2)",9
"190","SMC09118",33.80876,-117.86259,801,"Orange","Lower Santa Ana",0.38672401,2013-05-22,2013,1,0.38672401,"Soft Bottom (2)",9
"191","SMC09118",33.80876,-117.86259,801,"Orange","Lower Santa Ana",0.38672401,2013-05-22,2013,1,0.38672401,"Soft Bottom (2)",9
"192","SMC09118",33.80876,-117.86259,801,"Orange","Lower Santa Ana",0.38672401,2013-05-22,2013,1,0.38672401,"Soft Bottom (2)",9
"193","SMC09118",33.80876,-117.86259,801,"Orange","Lower Santa Ana",0.38672401,2013-05-22,2013,1,0.38672401,"Soft Bottom (2)",9
"194","SMC09118",33.80876,-117.86259,801,"Orange","Lower Santa Ana",0.38672401,2013-05-22,2013,1,0.38672401,"Soft Bottom (2)",9
"195","SMC09118",33.80876,-117.86259,801,"Orange","Lower Santa Ana",0.38672401,2013-05-22,2013,1,0.38672401,"Soft Bottom (2)",9
"196","SMC09118",33.80876,-117.86259,801,"Orange","Lower Santa Ana",0.38672401,2013-05-22,2013,1,0.38672401,"Soft Bottom (2)",9
"197","SMC09118",33.80876,-117.86259,801,"Orange","Lower Santa Ana",0.38672401,2013-05-22,2013,1,0.38672401,"Soft Bottom (2)",9
"198","SMC02152",34.09801,-118.7217,404,"Los Angeles","Santa Monica Bay",0.53676253,2010-07-14,2010,1,0.53676253,"Natural",8
"199","SMC02152",34.09801,-118.7217,404,"Los Angeles","Santa Monica Bay",0.53676253,2010-07-14,2010,1,0.53676253,"Natural",8
"200","SMC02152",34.09801,-118.7217,404,"Los Angeles","Santa Monica Bay",0.53676253,2010-07-14,2010,1,0.53676253,"Natural",8
"201","SMC02152",34.09801,-118.7217,404,"Los Angeles","Santa Monica Bay",0.53676253,2010-07-14,2010,1,0.53676253,"Natural",8
"202","SMC02152",34.09801,-118.7217,404,"Los Angeles","Santa Monica Bay",0.53676253,2010-07-14,2010,1,0.53676253,"Natural",8
"203","SMC02152",34.09801,-118.7217,404,"Los Angeles","Santa Monica Bay",0.53676253,2010-07-14,2010,1,0.53676253,"Natural",8
